CHROM	START	END	N_SITES
33	30230000	30240000	997
33	30240000	30250000	1386
33	30250000	30260000	970
33	30260000	30270000	1311
33	30270000	30280000	1396
33	30280000	30290000	856
33	30290000	30300000	991
33	30300000	30310000	375
33	30310000	30320000	1012
33	30320000	30330000	642
33	30330000	30340000	615
33	30340000	30350000	831
33	30350000	30360000	672
33	30360000	30370000	639
33	30370000	30380000	827
33	30380000	30390000	651
33	30390000	30400000	681
33	30400000	30410000	514
33	30410000	30420000	500
33	30420000	30430000	558
33	30430000	30440000	467
33	30440000	30450000	858
33	30450000	30460000	458
33	30460000	30470000	702
33	30470000	30480000	769
33	30480000	30490000	1245
33	30490000	30500000	728
33	30500000	30510000	768
33	30510000	30520000	1071
33	30520000	30530000	971
33	30530000	30540000	1147
33	30540000	30550000	919
33	30550000	30560000	970
33	30560000	30570000	1009
33	30570000	30580000	976
33	30580000	30590000	878
33	30590000	30600000	865
33	30600000	30610000	657
33	30610000	30620000	970
33	30620000	30630000	640
33	30630000	30640000	1480
33	30640000	30650000	557
33	30650000	30660000	796
33	30660000	30670000	1270
33	30670000	30680000	686
33	30680000	30690000	1227
33	30690000	30700000	1293
33	30700000	30710000	1055
33	30710000	30720000	1067
33	30720000	30730000	500
33	30730000	30740000	420
33	30740000	30750000	480
33	30750000	30760000	454
33	30760000	30770000	946
33	30770000	30780000	1361
33	30780000	30790000	369
33	30790000	30800000	399
33	30800000	30810000	488
33	30810000	30820000	359
33	30820000	30830000	394
33	30830000	30840000	298
33	30840000	30850000	330
33	30850000	30860000	291
33	30860000	30870000	598
33	30870000	30880000	527
33	30880000	30890000	596
33	30890000	30900000	956
33	30900000	30910000	402
33	30910000	30920000	911
33	30920000	30930000	1180
33	30930000	30940000	934
33	30940000	30950000	361
33	30950000	30960000	997
33	30960000	30970000	853
33	30970000	30980000	635
33	30980000	30990000	894
33	30990000	31000000	547
33	31000000	31010000	393
33	31010000	31020000	520
33	31020000	31030000	648
33	31030000	31040000	429
33	31040000	31050000	566
33	31050000	31060000	717
33	31060000	31070000	376
33	31070000	31080000	655
33	31080000	31090000	806
33	31090000	31100000	849
33	31100000	31110000	926
33	31110000	31120000	989
33	31120000	31130000	207
33	31130000	31140000	281
33	31140000	31150000	558
33	31150000	31160000	400
33	31160000	31170000	814
33	31170000	31180000	505
33	31180000	31190000	954
33	31190000	31200000	377
33	31200000	31210000	865
33	31210000	31220000	1086
33	31220000	31230000	1133
33	31230000	31240000	1079
33	31240000	31250000	1290
33	31250000	31260000	873
33	31260000	31270000	1075
33	31270000	31280000	993
33	31280000	31290000	1034
33	31290000	31300000	1169
33	31300000	31310000	602
33	31310000	31320000	633
33	31320000	31330000	592
33	31330000	31340000	744
33	31340000	31350000	835
33	31350000	31360000	540
33	31360000	31370000	513
33	31370000	31380000	420
34	0	10000	0
34	10000	20000	29
34	20000	30000	22
34	30000	40000	0
34	40000	50000	0
34	50000	60000	2
34	60000	70000	0
34	70000	80000	0
34	80000	90000	0
34	90000	100000	161
34	100000	110000	411
34	110000	120000	626
34	120000	130000	1020
34	130000	140000	234
34	140000	150000	646
34	150000	160000	911
34	160000	170000	770
34	170000	180000	544
34	180000	190000	1119
34	190000	200000	906
34	200000	210000	1144
34	210000	220000	935
34	220000	230000	1145
34	230000	240000	1175
34	240000	250000	896
34	250000	260000	1018
34	260000	270000	1100
34	270000	280000	827
34	280000	290000	665
34	290000	300000	1266
34	300000	310000	1067
34	310000	320000	1018
34	320000	330000	792
34	330000	340000	396
34	340000	350000	555
34	350000	360000	1050
34	360000	370000	976
34	370000	380000	954
34	380000	390000	766
34	390000	400000	1042
34	400000	410000	1139
34	410000	420000	915
34	420000	430000	980
34	430000	440000	661
34	440000	450000	1074
34	450000	460000	1175
34	460000	470000	771
34	470000	480000	1104
34	480000	490000	1467
34	490000	500000	1062
34	500000	510000	794
34	510000	520000	723
34	520000	530000	868
34	530000	540000	1321
34	540000	550000	968
34	550000	560000	1013
34	560000	570000	1272
34	570000	580000	1179
34	580000	590000	1283
34	590000	600000	1104
34	600000	610000	1189
34	610000	620000	1031
34	620000	630000	771
34	630000	640000	877
34	640000	650000	812
34	650000	660000	1049
34	660000	670000	917
34	670000	680000	787
34	680000	690000	935
34	690000	700000	699
34	700000	710000	960
34	710000	720000	953
34	720000	730000	982
34	730000	740000	1032
34	740000	750000	733
34	750000	760000	966
34	760000	770000	196
34	770000	780000	931
34	780000	790000	933
34	790000	800000	934
34	800000	810000	848
34	810000	820000	1311
34	820000	830000	759
34	830000	840000	728
34	840000	850000	787
34	850000	860000	1040
34	860000	870000	792
34	870000	880000	1010
34	880000	890000	1440
34	890000	900000	1010
34	900000	910000	1189
34	910000	920000	968
34	920000	930000	1249
34	930000	940000	338
34	940000	950000	1610
34	950000	960000	1047
34	960000	970000	627
34	970000	980000	1450
34	980000	990000	1034
34	990000	1000000	608
34	1000000	1010000	970
34	1010000	1020000	1167
34	1020000	1030000	1059
34	1030000	1040000	1085
34	1040000	1050000	868
34	1050000	1060000	1056
34	1060000	1070000	1134
34	1070000	1080000	428
34	1080000	1090000	1042
34	1090000	1100000	890
34	1100000	1110000	711
34	1110000	1120000	625
34	1120000	1130000	850
34	1130000	1140000	879
34	1140000	1150000	939
34	1150000	1160000	1247
34	1160000	1170000	623
34	1170000	1180000	281
34	1180000	1190000	1111
34	1190000	1200000	845
34	1200000	1210000	1123
34	1210000	1220000	436
34	1220000	1230000	586
34	1230000	1240000	969
34	1240000	1250000	1088
34	1250000	1260000	1134
34	1260000	1270000	943
34	1270000	1280000	594
34	1280000	1290000	1102
34	1290000	1300000	870
34	1300000	1310000	1533
34	1310000	1320000	930
34	1320000	1330000	1309
34	1330000	1340000	1183
34	1340000	1350000	763
34	1350000	1360000	1101
34	1360000	1370000	1203
34	1370000	1380000	699
34	1380000	1390000	823
34	1390000	1400000	769
34	1400000	1410000	1100
34	1410000	1420000	997
34	1420000	1430000	991
34	1430000	1440000	954
34	1440000	1450000	1117
34	1450000	1460000	884
34	1460000	1470000	1285
34	1470000	1480000	827
34	1480000	1490000	987
34	1490000	1500000	1048
34	1500000	1510000	1086
34	1510000	1520000	984
34	1520000	1530000	935
34	1530000	1540000	1126
34	1540000	1550000	1253
34	1550000	1560000	1148
34	1560000	1570000	1267
34	1570000	1580000	957
34	1580000	1590000	1132
34	1590000	1600000	1170
34	1600000	1610000	1170
34	1610000	1620000	273
34	1620000	1630000	1174
34	1630000	1640000	665
34	1640000	1650000	988
34	1650000	1660000	999
34	1660000	1670000	1122
34	1670000	1680000	1149
34	1680000	1690000	930
34	1690000	1700000	847
34	1700000	1710000	1007
34	1710000	1720000	795
34	1720000	1730000	1061
34	1730000	1740000	906
34	1740000	1750000	1156
34	1750000	1760000	951
34	1760000	1770000	1239
34	1770000	1780000	990
34	1780000	1790000	907
34	1790000	1800000	1075
34	1800000	1810000	838
34	1810000	1820000	1219
34	1820000	1830000	842
34	1830000	1840000	1193
34	1840000	1850000	716
34	1850000	1860000	791
34	1860000	1870000	882
34	1870000	1880000	1144
34	1880000	1890000	740
34	1890000	1900000	435
34	1900000	1910000	1175
34	1910000	1920000	913
34	1920000	1930000	956
34	1930000	1940000	789
34	1940000	1950000	1025
34	1950000	1960000	863
34	1960000	1970000	1053
34	1970000	1980000	943
34	1980000	1990000	1238
34	1990000	2000000	1136
34	2000000	2010000	1008
34	2010000	2020000	521
34	2020000	2030000	887
34	2030000	2040000	1082
34	2040000	2050000	776
34	2050000	2060000	865
34	2060000	2070000	308
34	2070000	2080000	1387
34	2080000	2090000	1717
34	2090000	2100000	1008
34	2100000	2110000	895
34	2110000	2120000	1692
34	2120000	2130000	675
34	2130000	2140000	1101
34	2140000	2150000	1252
34	2150000	2160000	814
34	2160000	2170000	1084
34	2170000	2180000	950
34	2180000	2190000	335
34	2190000	2200000	1004
34	2200000	2210000	726
34	2210000	2220000	1208
34	2220000	2230000	1212
34	2230000	2240000	1043
34	2240000	2250000	992
34	2250000	2260000	921
34	2260000	2270000	960
34	2270000	2280000	966
34	2280000	2290000	1492
34	2290000	2300000	1112
34	2300000	2310000	474
34	2310000	2320000	1159
34	2320000	2330000	1101
34	2330000	2340000	376
34	2340000	2350000	799
34	2350000	2360000	1144
34	2360000	2370000	724
34	2370000	2380000	1015
34	2380000	2390000	1274
34	2390000	2400000	856
34	2400000	2410000	1079
34	2410000	2420000	1242
34	2420000	2430000	973
34	2430000	2440000	784
34	2440000	2450000	901
34	2450000	2460000	827
34	2460000	2470000	919
34	2470000	2480000	732
34	2480000	2490000	1230
34	2490000	2500000	1235
34	2500000	2510000	1097
34	2510000	2520000	1376
34	2520000	2530000	816
34	2530000	2540000	1490
34	2540000	2550000	976
34	2550000	2560000	981
34	2560000	2570000	940
34	2570000	2580000	1111
34	2580000	2590000	549
34	2590000	2600000	1060
34	2600000	2610000	978
34	2610000	2620000	1117
34	2620000	2630000	349
34	2630000	2640000	919
34	2640000	2650000	927
34	2650000	2660000	1029
34	2660000	2670000	1239
34	2670000	2680000	1088
34	2680000	2690000	924
34	2690000	2700000	1201
34	2700000	2710000	1022
34	2710000	2720000	1208
34	2720000	2730000	1055
34	2730000	2740000	1261
34	2740000	2750000	1373
34	2750000	2760000	1286
34	2760000	2770000	1077
34	2770000	2780000	984
34	2780000	2790000	1030
34	2790000	2800000	1044
34	2800000	2810000	982
34	2810000	2820000	1295
34	2820000	2830000	919
34	2830000	2840000	1473
34	2840000	2850000	1408
34	2850000	2860000	948
34	2860000	2870000	1245
34	2870000	2880000	1328
34	2880000	2890000	1041
34	2890000	2900000	960
34	2900000	2910000	1168
34	2910000	2920000	1292
34	2920000	2930000	839
34	2930000	2940000	930
34	2940000	2950000	1220
34	2950000	2960000	1479
34	2960000	2970000	883
34	2970000	2980000	1096
34	2980000	2990000	911
34	2990000	3000000	816
34	3000000	3010000	956
34	3010000	3020000	1256
34	3020000	3030000	1431
34	3030000	3040000	940
34	3040000	3050000	741
34	3050000	3060000	1005
34	3060000	3070000	1229
34	3070000	3080000	1201
34	3080000	3090000	1005
34	3090000	3100000	710
34	3100000	3110000	1052
34	3110000	3120000	988
34	3120000	3130000	1046
34	3130000	3140000	650
34	3140000	3150000	1011
34	3150000	3160000	1097
34	3160000	3170000	894
34	3170000	3180000	692
34	3180000	3190000	942
34	3190000	3200000	1161
34	3200000	3210000	1344
34	3210000	3220000	873
34	3220000	3230000	1067
34	3230000	3240000	949
34	3240000	3250000	1078
34	3250000	3260000	1086
34	3260000	3270000	1105
34	3270000	3280000	982
34	3280000	3290000	807
34	3290000	3300000	891
34	3300000	3310000	667
34	3310000	3320000	1015
34	3320000	3330000	1158
34	3330000	3340000	876
34	3340000	3350000	831
34	3350000	3360000	980
34	3360000	3370000	839
34	3370000	3380000	1011
34	3380000	3390000	887
34	3390000	3400000	818
34	3400000	3410000	1278
34	3410000	3420000	822
34	3420000	3430000	959
34	3430000	3440000	994
34	3440000	3450000	1027
34	3450000	3460000	1055
34	3460000	3470000	968
34	3470000	3480000	1052
34	3480000	3490000	1209
34	3490000	3500000	958
34	3500000	3510000	1191
34	3510000	3520000	1183
34	3520000	3530000	1046
34	3530000	3540000	1281
34	3540000	3550000	873
34	3550000	3560000	1219
34	3560000	3570000	946
34	3570000	3580000	1186
34	3580000	3590000	1052
34	3590000	3600000	921
34	3600000	3610000	1165
34	3610000	3620000	967
34	3620000	3630000	982
34	3630000	3640000	903
34	3640000	3650000	1067
34	3650000	3660000	934
34	3660000	3670000	986
34	3670000	3680000	478
34	3680000	3690000	734
34	3690000	3700000	1025
34	3700000	3710000	844
34	3710000	3720000	772
34	3720000	3730000	933
34	3730000	3740000	785
34	3740000	3750000	812
34	3750000	3760000	810
34	3760000	3770000	805
34	3770000	3780000	884
34	3780000	3790000	537
34	3790000	3800000	903
34	3800000	3810000	727
34	3810000	3820000	978
34	3820000	3830000	857
34	3830000	3840000	754
34	3840000	3850000	617
34	3850000	3860000	1099
34	3860000	3870000	633
34	3870000	3880000	1531
34	3880000	3890000	1178
34	3890000	3900000	1286
34	3900000	3910000	1116
34	3910000	3920000	1261
34	3920000	3930000	1181
34	3930000	3940000	918
34	3940000	3950000	1114
34	3950000	3960000	941
34	3960000	3970000	1081
34	3970000	3980000	830
34	3980000	3990000	699
34	3990000	4000000	1331
34	4000000	4010000	948
34	4010000	4020000	744
34	4020000	4030000	592
34	4030000	4040000	924
34	4040000	4050000	898
34	4050000	4060000	774
34	4060000	4070000	938
34	4070000	4080000	676
34	4080000	4090000	782
34	4090000	4100000	1387
34	4100000	4110000	1014
34	4110000	4120000	874
34	4120000	4130000	597
34	4130000	4140000	671
34	4140000	4150000	879
34	4150000	4160000	1121
34	4160000	4170000	663
34	4170000	4180000	969
34	4180000	4190000	1019
34	4190000	4200000	958
34	4200000	4210000	1003
34	4210000	4220000	829
34	4220000	4230000	1130
34	4230000	4240000	1350
34	4240000	4250000	860
34	4250000	4260000	902
34	4260000	4270000	962
34	4270000	4280000	1168
34	4280000	4290000	1352
34	4290000	4300000	586
34	4300000	4310000	1097
34	4310000	4320000	1119
34	4320000	4330000	986
34	4330000	4340000	768
34	4340000	4350000	873
34	4350000	4360000	920
34	4360000	4370000	1148
34	4370000	4380000	968
34	4380000	4390000	733
34	4390000	4400000	1180
34	4400000	4410000	1445
34	4410000	4420000	724
34	4420000	4430000	488
34	4430000	4440000	1043
34	4440000	4450000	742
34	4450000	4460000	792
34	4460000	4470000	712
34	4470000	4480000	887
34	4480000	4490000	994
34	4490000	4500000	862
34	4500000	4510000	980
34	4510000	4520000	890
34	4520000	4530000	1110
34	4530000	4540000	1050
34	4540000	4550000	837
34	4550000	4560000	822
34	4560000	4570000	989
34	4570000	4580000	1131
34	4580000	4590000	1169
34	4590000	4600000	1034
34	4600000	4610000	879
34	4610000	4620000	1083
34	4620000	4630000	904
34	4630000	4640000	873
34	4640000	4650000	949
34	4650000	4660000	883
34	4660000	4670000	1210
34	4670000	4680000	907
34	4680000	4690000	826
34	4690000	4700000	1096
34	4700000	4710000	936
34	4710000	4720000	936
34	4720000	4730000	762
34	4730000	4740000	868
34	4740000	4750000	945
34	4750000	4760000	676
34	4760000	4770000	283
34	4770000	4780000	954
34	4780000	4790000	862
34	4790000	4800000	1309
34	4800000	4810000	885
34	4810000	4820000	1065
34	4820000	4830000	1051
34	4830000	4840000	1280
34	4840000	4850000	1011
34	4850000	4860000	914
34	4860000	4870000	994
34	4870000	4880000	1011
34	4880000	4890000	1009
34	4890000	4900000	931
34	4900000	4910000	1143
34	4910000	4920000	748
34	4920000	4930000	1263
34	4930000	4940000	1016
34	4940000	4950000	1042
34	4950000	4960000	776
34	4960000	4970000	1027
34	4970000	4980000	979
34	4980000	4990000	1072
34	4990000	5000000	1062
34	5000000	5010000	475
34	5010000	5020000	844
34	5020000	5030000	860
34	5030000	5040000	1179
34	5040000	5050000	1094
34	5050000	5060000	983
34	5060000	5070000	827
34	5070000	5080000	959
34	5080000	5090000	1073
34	5090000	5100000	1147
34	5100000	5110000	750
34	5110000	5120000	722
34	5120000	5130000	947
34	5130000	5140000	1162
34	5140000	5150000	969
34	5150000	5160000	1268
34	5160000	5170000	1079
34	5170000	5180000	994
34	5180000	5190000	813
34	5190000	5200000	1182
34	5200000	5210000	270
34	5210000	5220000	1390
34	5220000	5230000	905
34	5230000	5240000	860
34	5240000	5250000	938
34	5250000	5260000	806
34	5260000	5270000	661
34	5270000	5280000	1333
34	5280000	5290000	1096
34	5290000	5300000	1381
34	5300000	5310000	1257
34	5310000	5320000	1043
34	5320000	5330000	954
34	5330000	5340000	1146
34	5340000	5350000	1363
34	5350000	5360000	1266
34	5360000	5370000	970
34	5370000	5380000	1001
34	5380000	5390000	837
34	5390000	5400000	974
34	5400000	5410000	876
34	5410000	5420000	1155
34	5420000	5430000	736
34	5430000	5440000	1148
34	5440000	5450000	1109
34	5450000	5460000	768
34	5460000	5470000	200
34	5470000	5480000	482
34	5480000	5490000	1020
34	5490000	5500000	879
34	5500000	5510000	982
34	5510000	5520000	942
34	5520000	5530000	1056
34	5530000	5540000	1106
34	5540000	5550000	921
34	5550000	5560000	999
34	5560000	5570000	461
34	5570000	5580000	1099
34	5580000	5590000	1212
34	5590000	5600000	906
34	5600000	5610000	686
34	5610000	5620000	625
34	5620000	5630000	1235
34	5630000	5640000	1273
34	5640000	5650000	655
34	5650000	5660000	923
34	5660000	5670000	714
34	5670000	5680000	1014
34	5680000	5690000	1018
34	5690000	5700000	837
34	5700000	5710000	1138
34	5710000	5720000	1245
34	5720000	5730000	1308
34	5730000	5740000	984
34	5740000	5750000	912
34	5750000	5760000	605
34	5760000	5770000	941
34	5770000	5780000	984
34	5780000	5790000	1230
34	5790000	5800000	793
34	5800000	5810000	1109
34	5810000	5820000	1129
34	5820000	5830000	346
34	5830000	5840000	1057
34	5840000	5850000	1129
34	5850000	5860000	936
34	5860000	5870000	1167
34	5870000	5880000	1034
34	5880000	5890000	606
34	5890000	5900000	693
34	5900000	5910000	1040
34	5910000	5920000	443
34	5920000	5930000	1153
34	5930000	5940000	374
34	5940000	5950000	895
34	5950000	5960000	861
34	5960000	5970000	258
34	5970000	5980000	1067
34	5980000	5990000	1277
34	5990000	6000000	740
34	6000000	6010000	679
34	6010000	6020000	251
34	6020000	6030000	852
34	6030000	6040000	857
34	6040000	6050000	846
34	6050000	6060000	1004
34	6060000	6070000	1060
34	6070000	6080000	959
34	6080000	6090000	1174
34	6090000	6100000	976
34	6100000	6110000	1085
34	6110000	6120000	766
34	6120000	6130000	913
34	6130000	6140000	720
34	6140000	6150000	1038
34	6150000	6160000	1130
34	6160000	6170000	1340
34	6170000	6180000	916
34	6180000	6190000	1118
34	6190000	6200000	801
34	6200000	6210000	1040
34	6210000	6220000	796
34	6220000	6230000	1297
34	6230000	6240000	1271
34	6240000	6250000	716
34	6250000	6260000	1140
34	6260000	6270000	1169
34	6270000	6280000	1063
34	6280000	6290000	1161
34	6290000	6300000	1202
34	6300000	6310000	1071
34	6310000	6320000	1305
34	6320000	6330000	1291
34	6330000	6340000	1125
34	6340000	6350000	1028
34	6350000	6360000	904
34	6360000	6370000	757
34	6370000	6380000	983
34	6380000	6390000	949
34	6390000	6400000	681
34	6400000	6410000	850
34	6410000	6420000	890
34	6420000	6430000	1085
34	6430000	6440000	1292
34	6440000	6450000	1083
34	6450000	6460000	917
34	6460000	6470000	1362
34	6470000	6480000	1200
34	6480000	6490000	884
34	6490000	6500000	1124
34	6500000	6510000	760
34	6510000	6520000	1166
34	6520000	6530000	614
34	6530000	6540000	1286
34	6540000	6550000	1134
34	6550000	6560000	869
34	6560000	6570000	1303
34	6570000	6580000	787
34	6580000	6590000	1321
34	6590000	6600000	973
34	6600000	6610000	1367
34	6610000	6620000	916
34	6620000	6630000	747
34	6630000	6640000	919
34	6640000	6650000	835
34	6650000	6660000	967
34	6660000	6670000	1111
34	6670000	6680000	1235
34	6680000	6690000	1004
34	6690000	6700000	1028
34	6700000	6710000	688
34	6710000	6720000	801
34	6720000	6730000	756
34	6730000	6740000	1020
34	6740000	6750000	1012
34	6750000	6760000	989
34	6760000	6770000	1160
34	6770000	6780000	592
34	6780000	6790000	1088
34	6790000	6800000	800
34	6800000	6810000	856
34	6810000	6820000	1044
34	6820000	6830000	737
34	6830000	6840000	1341
34	6840000	6850000	1145
34	6850000	6860000	1178
34	6860000	6870000	969
34	6870000	6880000	1040
34	6880000	6890000	985
34	6890000	6900000	1210
34	6900000	6910000	872
34	6910000	6920000	1147
34	6920000	6930000	1014
34	6930000	6940000	1202
34	6940000	6950000	660
34	6950000	6960000	476
34	6960000	6970000	709
34	6970000	6980000	993
34	6980000	6990000	1116
34	6990000	7000000	982
34	7000000	7010000	549
34	7010000	7020000	481
34	7020000	7030000	809
34	7030000	7040000	965
34	7040000	7050000	1102
34	7050000	7060000	750
34	7060000	7070000	787
34	7070000	7080000	801
34	7080000	7090000	1243
34	7090000	7100000	994
34	7100000	7110000	879
34	7110000	7120000	758
34	7120000	7130000	914
34	7130000	7140000	940
34	7140000	7150000	920
34	7150000	7160000	1246
34	7160000	7170000	1000
34	7170000	7180000	571
34	7180000	7190000	488
34	7190000	7200000	841
34	7200000	7210000	751
34	7210000	7220000	852
34	7220000	7230000	464
34	7230000	7240000	773
34	7240000	7250000	961
34	7250000	7260000	874
34	7260000	7270000	782
34	7270000	7280000	755
34	7280000	7290000	696
34	7290000	7300000	1178
34	7300000	7310000	1357
34	7310000	7320000	1070
34	7320000	7330000	829
34	7330000	7340000	629
34	7340000	7350000	769
34	7350000	7360000	758
34	7360000	7370000	581
34	7370000	7380000	900
34	7380000	7390000	1022
34	7390000	7400000	1042
34	7400000	7410000	1157
34	7410000	7420000	966
34	7420000	7430000	897
34	7430000	7440000	1167
34	7440000	7450000	1270
34	7450000	7460000	1333
34	7460000	7470000	924
34	7470000	7480000	630
34	7480000	7490000	808
34	7490000	7500000	638
34	7500000	7510000	951
34	7510000	7520000	1190
34	7520000	7530000	937
34	7530000	7540000	726
34	7540000	7550000	931
34	7550000	7560000	874
34	7560000	7570000	1168
34	7570000	7580000	861
34	7580000	7590000	1153
34	7590000	7600000	1100
34	7600000	7610000	774
34	7610000	7620000	1270
34	7620000	7630000	879
34	7630000	7640000	901
34	7640000	7650000	1110
34	7650000	7660000	1050
34	7660000	7670000	732
34	7670000	7680000	1003
34	7680000	7690000	458
34	7690000	7700000	810
34	7700000	7710000	1324
34	7710000	7720000	1093
34	7720000	7730000	843
34	7730000	7740000	607
34	7740000	7750000	923
34	7750000	7760000	930
34	7760000	7770000	759
34	7770000	7780000	929
34	7780000	7790000	1045
34	7790000	7800000	1034
34	7800000	7810000	696
34	7810000	7820000	893
34	7820000	7830000	802
34	7830000	7840000	1303
34	7840000	7850000	815
34	7850000	7860000	1119
34	7860000	7870000	1173
34	7870000	7880000	819
34	7880000	7890000	646
34	7890000	7900000	1321
34	7900000	7910000	1024
34	7910000	7920000	774
34	7920000	7930000	704
34	7930000	7940000	1060
34	7940000	7950000	792
34	7950000	7960000	944
34	7960000	7970000	888
34	7970000	7980000	901
34	7980000	7990000	839
34	7990000	8000000	439
34	8000000	8010000	991
34	8010000	8020000	807
34	8020000	8030000	729
34	8030000	8040000	417
34	8040000	8050000	635
34	8050000	8060000	867
34	8060000	8070000	930
34	8070000	8080000	843
34	8080000	8090000	877
34	8090000	8100000	1098
34	8100000	8110000	748
34	8110000	8120000	258
34	8120000	8130000	554
34	8130000	8140000	988
34	8140000	8150000	952
34	8150000	8160000	548
34	8160000	8170000	1005
34	8170000	8180000	833
34	8180000	8190000	907
34	8190000	8200000	631
34	8200000	8210000	774
34	8210000	8220000	675
34	8220000	8230000	1260
34	8230000	8240000	934
34	8240000	8250000	897
34	8250000	8260000	862
34	8260000	8270000	867
34	8270000	8280000	1108
34	8280000	8290000	1325
34	8290000	8300000	1250
34	8300000	8310000	1067
34	8310000	8320000	1099
34	8320000	8330000	1001
34	8330000	8340000	994
34	8340000	8350000	821
34	8350000	8360000	1023
34	8360000	8370000	627
34	8370000	8380000	581
34	8380000	8390000	804
34	8390000	8400000	1019
34	8400000	8410000	793
34	8410000	8420000	1207
34	8420000	8430000	763
34	8430000	8440000	936
34	8440000	8450000	1444
34	8450000	8460000	1084
34	8460000	8470000	1373
34	8470000	8480000	681
34	8480000	8490000	1116
34	8490000	8500000	926
34	8500000	8510000	705
34	8510000	8520000	846
34	8520000	8530000	769
34	8530000	8540000	671
34	8540000	8550000	665
34	8550000	8560000	1346
34	8560000	8570000	946
34	8570000	8580000	704
34	8580000	8590000	1073
34	8590000	8600000	765
34	8600000	8610000	1045
34	8610000	8620000	946
34	8620000	8630000	612
34	8630000	8640000	343
34	8640000	8650000	1459
34	8650000	8660000	1052
34	8660000	8670000	1115
34	8670000	8680000	1162
34	8680000	8690000	953
34	8690000	8700000	1127
34	8700000	8710000	753
34	8710000	8720000	911
34	8720000	8730000	897
34	8730000	8740000	1045
34	8740000	8750000	946
34	8750000	8760000	1000
34	8760000	8770000	972
34	8770000	8780000	862
34	8780000	8790000	931
34	8790000	8800000	1186
34	8800000	8810000	1377
34	8810000	8820000	1267
34	8820000	8830000	1108
34	8830000	8840000	1128
34	8840000	8850000	1100
34	8850000	8860000	868
34	8860000	8870000	1250
34	8870000	8880000	952
34	8880000	8890000	1200
34	8890000	8900000	1117
34	8900000	8910000	1350
34	8910000	8920000	957
34	8920000	8930000	1034
34	8930000	8940000	798
34	8940000	8950000	947
34	8950000	8960000	923
34	8960000	8970000	1104
34	8970000	8980000	899
34	8980000	8990000	722
34	8990000	9000000	1009
34	9000000	9010000	991
34	9010000	9020000	604
34	9020000	9030000	593
34	9030000	9040000	1336
34	9040000	9050000	918
34	9050000	9060000	774
34	9060000	9070000	644
34	9070000	9080000	909
34	9080000	9090000	596
34	9090000	9100000	892
34	9100000	9110000	990
34	9110000	9120000	873
34	9120000	9130000	1276
34	9130000	9140000	1043
34	9140000	9150000	1183
34	9150000	9160000	1029
34	9160000	9170000	968
34	9170000	9180000	853
34	9180000	9190000	1067
34	9190000	9200000	937
34	9200000	9210000	1096
34	9210000	9220000	838
34	9220000	9230000	1018
34	9230000	9240000	1102
34	9240000	9250000	998
34	9250000	9260000	1043
34	9260000	9270000	1022
34	9270000	9280000	1103
34	9280000	9290000	913
34	9290000	9300000	733
34	9300000	9310000	882
34	9310000	9320000	1069
34	9320000	9330000	830
34	9330000	9340000	627
34	9340000	9350000	729
34	9350000	9360000	937
34	9360000	9370000	1094
34	9370000	9380000	978
34	9380000	9390000	1101
34	9390000	9400000	860
34	9400000	9410000	926
34	9410000	9420000	1204
34	9420000	9430000	776
34	9430000	9440000	946
34	9440000	9450000	1144
34	9450000	9460000	936
34	9460000	9470000	827
34	9470000	9480000	1049
34	9480000	9490000	932
34	9490000	9500000	1169
34	9500000	9510000	1118
34	9510000	9520000	705
34	9520000	9530000	709
34	9530000	9540000	383
34	9540000	9550000	748
34	9550000	9560000	912
34	9560000	9570000	970
34	9570000	9580000	990
34	9580000	9590000	596
34	9590000	9600000	691
34	9600000	9610000	818
34	9610000	9620000	1367
34	9620000	9630000	843
34	9630000	9640000	994
34	9640000	9650000	1367
34	9650000	9660000	847
34	9660000	9670000	717
34	9670000	9680000	945
34	9680000	9690000	984
34	9690000	9700000	1191
34	9700000	9710000	968
34	9710000	9720000	860
34	9720000	9730000	650
34	9730000	9740000	957
34	9740000	9750000	634
34	9750000	9760000	861
34	9760000	9770000	1302
34	9770000	9780000	753
34	9780000	9790000	566
34	9790000	9800000	527
34	9800000	9810000	982
34	9810000	9820000	1293
34	9820000	9830000	1152
34	9830000	9840000	1145
34	9840000	9850000	781
34	9850000	9860000	791
34	9860000	9870000	1171
34	9870000	9880000	1019
34	9880000	9890000	813
34	9890000	9900000	1059
34	9900000	9910000	783
34	9910000	9920000	825
34	9920000	9930000	1029
34	9930000	9940000	729
34	9940000	9950000	1072
34	9950000	9960000	778
34	9960000	9970000	964
34	9970000	9980000	643
34	9980000	9990000	420
34	9990000	10000000	805
34	10000000	10010000	887
34	10010000	10020000	969
34	10020000	10030000	370
34	10030000	10040000	609
34	10040000	10050000	1050
34	10050000	10060000	1377
34	10060000	10070000	1484
34	10070000	10080000	949
34	10080000	10090000	645
34	10090000	10100000	607
34	10100000	10110000	855
34	10110000	10120000	878
34	10120000	10130000	754
34	10130000	10140000	900
34	10140000	10150000	975
34	10150000	10160000	851
34	10160000	10170000	872
34	10170000	10180000	591
34	10180000	10190000	864
34	10190000	10200000	617
34	10200000	10210000	796
34	10210000	10220000	925
34	10220000	10230000	525
34	10230000	10240000	643
34	10240000	10250000	895
34	10250000	10260000	724
34	10260000	10270000	480
34	10270000	10280000	637
34	10280000	10290000	713
34	10290000	10300000	669
